Date,Close,Retorno,Volatilidad_20d,Regimen
2018-01-01,112.66600036621094,,,
2018-01-02,112.7699966430664,0.0009230493362455405,,
2018-01-03,112.24400329589844,-0.004664302233091444,,
2018-01-04,112.60700225830078,0.003234016533118611,,
2018-01-05,112.78299713134766,0.0015629123368650077,,
2018-01-08,113.15399932861328,0.0032895224165176984,,
2018-01-09,113.14099884033203,-0.0001148919910775037,,
2018-01-10,112.75499725341797,-0.0034116862222403066,,
2018-01-11,111.44400024414062,-0.011626952607083685,,
2018-01-12,111.29399871826172,-0.0013459811703662172,,
2018-01-15,111.0999984741211,-0.0017431330204221718,,
2018-01-16,110.58100128173828,-0.004671441939791743,,
2018-01-17,110.38800048828125,-0.0017453341100186481,,
2018-01-18,111.3759994506836,0.00895023877624479,,
2018-01-19,111.0260009765625,-0.0031424945755577083,,
2018-01-22,110.68399810791016,-0.003080385365987759,,
2018-01-23,110.96600341796875,0.0025478417375532914,,
2018-01-24,110.10700225830078,-0.007741120101734444,,
2018-01-25,109.32599639892578,-0.007093153417643938,,
2018-01-26,109.7040023803711,0.0034576038078444338,,
2018-01-29,108.63899993896484,-0.0097079634133459,0.0797926499158365,0.0
2018-01-30,108.9260025024414,0.0026418004918842275,0.08079925885223692,0.0
2018-01-31,108.73200225830078,-0.0017810278508685329,0.080050597585864,0.0
2018-02-01,109.20099639892578,0.004313303635399501,0.08099682814617895,0.0
2018-02-02,109.40599822998047,0.0018772890158051947,0.08116315857152828,0.0
2018-02-05,110.03500366210938,0.005749277391598584,0.08352615550133934,0.0
2018-02-06,109.09500122070312,-0.008542758305282283,0.08710908598800328,0.0
2018-02-07,109.62699890136719,0.004876462484177502,0.09000139010175043,0.0
2018-02-08,109.19599914550781,-0.003931511034495738,0.08219984314776214,0.0
2018-02-09,108.52899932861328,-0.006108280725612758,0.0841758390599187,0.0
2018-02-12,108.80000305175781,0.0024970627649847366,0.0851818077425746,0.0
2018-02-13,108.69000244140625,-0.0010110349932548335,0.08409136048481823,0.0
2018-02-14,107.76399993896484,-0.008519665853725655,0.08837823521078975,0.0
2018-02-15,106.58699798583984,-0.010922032903303736,0.0862704652238849,0.0
2018-02-16,106.11100006103516,-0.004465816035722492,0.08659334758172445,0.0
2018-02-19,106.26100158691406,0.0014136284248817965,0.08748460658994238,0.0
2018-02-20,106.70899963378906,0.0042160156612920385,0.08883051209187143,0.0
2018-02-21,107.38099670410156,0.006297473246105856,0.09062817501538704,0.0
2018-02-22,107.55500030517578,0.0016204319797263889,0.08841149272110697,0.0
